Satactdt,var3,var15,imp_ent_var16_ult1,imp_op_var39_comer_ult1,imp_op_var39_comer_ult3,imp_op_var40_comer_ult1,imp_op_var40_comer_ult3,imp_op_var40_efect_ult1,imp_op_var40_efect_ult3,imp_op_var40_ult1,imp_op_var41_comer_ult1,imp_op_var41_comer_ult3,imp_op_var41_efect_ult1,imp_op_var41_efect_ult3,imp_op_var41_ult1,imp_op_var39_efect_ult1,imp_op_var39_efect_ult3,imp_op_var39_ult1,imp_sal_var16_ult1,ind_var1_0,ind_var1,ind_var2_0,ind_var2,ind_var5_0,ind_var5,ind_var6_0,ind_var6,ind_var8_0,ind_var8,ind_var12_0,ind_var12,ind_var13_0,ind_var13_corto_0,ind_var13_corto,ind_var13_largo_0,ind_var13_largo,ind_var13_medio_0,ind_var13_medio,ind_var13,ind_var14_0,ind_var14,ind_var17_0,ind_var17,ind_var18_0,ind_var18,ind_var19,ind_var20_0,ind_var20,ind_var24_0,ind_var24,ind_var25_cte,ind_var26_0,ind_var26_cte,ind_var26,ind_var25_0,ind_var25,ind_var27_0,ind_var28_0,ind_var28,ind_var27,ind_var29_0,ind_var29,ind_var30_0,ind_var30,ind_var31_0,ind_var31,ind_var32_cte,ind_var32_0,ind_var32,ind_var33_0,ind_var33,ind_var34_0,ind_var34,ind_var37_cte,ind_var37_0,ind_var37,ind_var39_0,ind_var40_0,ind_var40,ind_var41_0,ind_var41,ind_var39,ind_var44_0,ind_var44,ind_var46_0,ind_var46,num_var1_0,num_var1,num_var4,num_var5_0,num_var5,num_var6_0,num_var6,num_var8_0,Tuition,TuitionIS,Enroll,Choice
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,316.00,1.00,316.00,1.00,316.00,1.00,30.00,50.00,1.00,1.00,1.00,2.00,2.00,1.00,644.00,1.00,19.00,0.00,0.00,"9,376.00",0.00,"38,750.00","36,300.00","36,300.00","36,300.00","28,574.00","28,574.00","38,750.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,448.00,41.00,"38,750.00","22,674.00",134.00,0.00
2.00,439.00,90.00,204.00,42.00,460.00,570.00,460.00,440.00,550.00,600.00,21.00,26.00,19.00,26.00,20.00,27.00,7.00,8.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,103.00,1.00,103.00,1.00,103.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,"1,661.00",2.00,0.00,"5,294.00","5,410.00",0.00,224.00,"41,486.00","42,382.00","42,382.00","42,382.00","31,082.00","31,082.00","41,486.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,127.00",202.00,"41,486.00","27,762.00",476.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,20.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"14,553.00","14,553.00","14,553.00","8,293.00","8,293.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,230.00","2,521.00",0.00,"4,767.00",903.00,0.00
2.00,661.00,96.00,0.00,0.00,430.00,520.00,420.00,420.00,510.00,520.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,4.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,125.00,2.00,0.00,1.00,125.00,1.00,35.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,144.00,3.00,0.00,"13,500.00",0.00,0.00,306.00,"34,550.00","41,200.00","41,200.00","41,200.00","23,200.00","23,200.00","34,550.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"2,578.00",322.00,"34,550.00","18,500.00",686.00,0.00
1.00,"2,576.00",93.00,569.00,21.00,480.00,580.00,490.00,0.00,0.00,610.00,21.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,104.00,1.00,104.00,1.00,104.00,1.00,50.00,70.00,1.00,1.00,1.00,1.00,2.00,1.00,"3,947.00",1.00,21.00,"9,550.00","5,720.00",0.00,"1,373.00","55,506.00","55,531.00","55,531.00","55,531.00","42,416.00","42,416.00","55,506.00","3,381.00",592.00,"2,789.00","1,429.00",424.00,"1,005.00","1,952.00",168.00,"1,784.00",30.00,66.00,4.00,0.00,"13,923.00","7,164.00","55,506.00","34,995.00","2,656.00",0.00
2.00,401.00,69.00,257.00,44.00,460.00,560.00,480.00,450.00,550.00,580.00,20.00,25.00,19.00,25.00,19.00,25.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,175.00,1.00,175.00,1.00,175.00,1.00,30.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,"1,402.00",2.00,0.00,"4,856.00","3,572.00",0.00,240.00,"36,954.00","31,926.00","31,926.00","31,926.00","27,926.00","27,926.00","36,954.00","1,348.00",229.00,"1,119.00",891.00,156.00,735.00,457.00,73.00,384.00,1.00,89.00,9.00,0.00,"3,406.00",582.00,"36,954.00","23,600.00",577.00,0.00
2.00,262.00,96.00,47.00,17.00,420.00,530.00,420.00,420.00,520.00,560.00,18.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,151.00,1.00,151.00,1.00,151.00,1.00,30.00,30.00,1.00,1.00,1.00,1.00,2.00,1.00,618.00,1.00,19.00,"6,580.00","5,060.00",0.00,126.00,"39,610.00","35,110.00","35,110.00","35,110.00","29,110.00","29,110.00","39,610.00",153.00,84.00,69.00,41.00,30.00,11.00,112.00,54.00,58.00,27.00,68.00,5.00,0.00,"1,296.00",661.00,"39,610.00","24,610.00",228.00,0.00
1.00,120.00,57.00,78.00,37.00,400.00,480.00,400.00,393.00,480.00,510.00,17.00,21.00,15.00,21.00,16.00,20.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,333.00,1.00,333.00,1.00,333.00,1.00,40.00,40.00,1.00,1.00,1.00,1.00,2.00,1.00,314.00,1.00,19.00,0.00,0.00,"7,140.00",102.00,"39,053.00","43,264.00","43,264.00","43,264.00","32,217.00","32,217.00","39,053.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,978.00",506.00,"39,053.00","25,110.00",189.00,0.00
2.00,"1,552.00",88.00,731.00,41.00,680.00,780.00,700.00,700.00,780.00,790.00,31.00,34.00,32.00,35.00,31.00,35.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,127.00,1.00,127.00,1.00,127.00,1.00,127.00,2.00,90.00,125.00,1.00,1.00,1.00,2.00,2.00,1.00,"11,339.00",2.00,0.00,0.00,0.00,"12,721.00",931.00,"58,846.00",0.00,0.00,0.00,0.00,0.00,"58,846.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"15,477.00","3,042.00","58,846.00","41,250.00","1,593.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"21,218.00","21,218.00","27,362.00","9,867.00","9,867.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"1,152.00","1,836.00",0.00,"2,208.00",514.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,65.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"20,612.00","20,612.00","22,796.00","10,868.00","10,868.00",0.00,"8,115.00","8,115.00",0.00,"2,071.00","2,071.00",0.00,"6,044.00","6,044.00",0.00,11.00,37.00,52.00,0.00,"4,677.00","10,976.00",0.00,"3,528.00","2,863.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,100.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,797.00","24,797.00","24,797.00","18,173.00","18,173.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,14.00,0.00,"9,965.00",13.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"23,136.00","23,136.00","31,659.00","12,816.00","12,816.00",0.00,"4,123.00","4,123.00",0.00,"1,103.00","1,103.00",0.00,"3,020.00","3,020.00",0.00,5.00,57.00,38.00,0.00,"4,600.00","6,165.00",0.00,"2,365.00","1,847.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,25.00,0.00,1.00,1.00,1.00,1.00,1.00,1.00,116.00,1.00,19.00,0.00,0.00,"6,226.00",0.00,"13,894.00","12,210.00","13,170.00","15,060.00","6,307.00","7,267.00","11,044.00","1,815.00","1,815.00",0.00,812.00,812.00,0.00,"1,003.00","1,003.00",0.00,9.00,55.00,35.00,0.00,"2,698.00","2,417.00","12,004.00","3,810.00","1,138.00",0.00
1.00,"1,060.00",91.00,301.00,26.00,520.00,610.00,520.00,520.00,610.00,610.00,23.00,26.00,23.00,26.00,22.00,27.00,7.00,8.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,199.00,1.00,199.00,1.00,199.00,1.00,50.00,50.00,1.00,1.00,1.00,2.00,1.00,1.00,"2,999.00",2.00,0.00,"6,554.00","3,530.00",0.00,438.00,"29,958.00","20,708.00","20,708.00","29,958.00","10,828.00","10,828.00","20,708.00","1,297.00",659.00,638.00,643.00,418.00,225.00,654.00,241.00,413.00,0.00,90.00,10.00,0.00,"6,589.00","1,066.00","20,708.00","5,570.00","1,094.00",0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,534.00","27,534.00","27,534.00","19,047.00","19,047.00",0.00,154.00,154.00,0.00,30.00,30.00,0.00,124.00,124.00,0.00,0.00,48.00,52.00,0.00,56.00,238.00,0.00,"9,900.00",97.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,537.00","24,537.00","24,537.00","15,798.00","15,798.00",0.00,550.00,550.00,0.00,192.00,192.00,0.00,358.00,358.00,0.00,0.00,35.00,65.00,0.00,336.00,512.00,0.00,"9,666.00",108.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"24,537.00","24,537.00","24,537.00","15,798.00","15,798.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.00,105.00,0.00,"9,666.00",46.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,100.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,457.00","31,457.00","31,457.00","20,468.00","20,468.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,90.00,137.00,0.00,"14,800.00",12.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,100.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"31,937.00","31,937.00","31,937.00","20,948.00","20,948.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.00,44.00,0.00,"14,800.00",4.00,0.00
2.00,"1,798.00",76.00,"1,175.00",50.00,450.00,520.00,470.00,440.00,500.00,530.00,19.00,23.00,17.00,23.00,19.00,24.00,0.00,0.00,1.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,132.00,1.00,132.00,1.00,132.00,1.00,132.00,1.00,35.00,25.00,1.00,1.00,1.00,1.00,1.00,1.00,"4,898.00",1.00,20.00,0.00,0.00,"8,476.00",817.00,"32,769.00","22,239.00","22,239.00","32,769.00","13,763.00","13,763.00","22,239.00","2,514.00","1,282.00","1,232.00","1,038.00",728.00,310.00,"1,476.00",554.00,922.00,3.00,86.00,11.00,0.00,"10,232.00","2,767.00","22,239.00","4,605.00","2,347.00",0.00
2.00,26.00,18.00,121.00,86.00,480.00,590.00,440.00,450.00,560.00,540.00,19.00,26.00,20.00,26.00,17.00,24.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,319.00,2.00,0.00,1.00,319.00,1.00,25.00,50.00,1.00,1.00,1.00,1.00,2.00,1.00,817.00,2.00,0.00,"6,404.00","3,400.00",0.00,0.00,"41,286.00","37,966.00","37,966.00","37,966.00","30,986.00","30,986.00","41,286.00",321.00,146.00,175.00,157.00,33.00,124.00,164.00,113.00,51.00,0.00,78.00,22.00,0.00,707.00,175.00,"41,286.00","27,210.00",139.00,0.00
2.00,21.00,16.00,107.00,84.00,420.00,530.00,410.00,430.00,490.00,520.00,19.00,25.00,18.00,25.00,17.00,25.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,1.00,309.00,1.00,309.00,1.00,309.00,1.00,309.00,4.00,25.00,0.00,1.00,1.00,1.00,2.00,2.00,1.00,624.00,1.00,21.00,"2,836.00","4,336.00",0.00,71.00,"30,722.00","31,733.00","31,733.00","31,733.00","23,550.00","23,550.00","30,722.00",48.00,48.00,0.00,27.00,27.00,0.00,21.00,21.00,0.00,5.00,88.00,7.00,0.00,578.00,75.00,"30,722.00","20,950.00",139.00,1.00
3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,1.00,35.00,0.00,1.00,1.00,1.00,1.00,2.00,1.00,91.00,1.00,20.00,"3,794.00","4,538.00",0.00,7.00,"40,042.00","39,396.00","39,396.00","39,396.00","33,710.00","33,710.00","40,042.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,13.00,"40,042.00","28,410.00",15.00,0.00
2.00,481.00,59.00,361.00,44.00,530.00,630.00,525.00,510.00,610.00,630.00,25.00,28.00,25.00,28.00,23.00,28.00,7.00,8.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,1.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,129.00,1.00,135.00,1.00,135.00,1.00,135.00,1.00,25.00,25.00,1.00,1.00,1.00,1.00,2.00,1.00,"1,765.00",2.00,0.00,"6,088.00","4,600.00",0.00,370.00,"50,972.00","50,972.00","50,972.00","50,972.00","40,284.00","40,284.00","50,972.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"3,712.00",249.00,"50,972.00","36,344.00",788.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,362.00","29,362.00","29,362.00","22,770.00","22,770.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,473.00,0.00,0.00,"16,618.00",330.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,539.00","29,539.00","29,539.00","19,771.00","19,771.00",0.00,52.00,52.00,0.00,52.00,52.00,0.00,0.00,0.00,0.00,0.00,48.00,51.00,1.00,101.00,0.00,0.00,"16,795.00",16.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,25.00,0.00,1.00,1.00,1.00,1.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"27,561.00","27,561.00","27,561.00","20,402.00","20,402.00",0.00,108.00,108.00,0.00,61.00,61.00,0.00,47.00,47.00,0.00,0.00,37.00,63.00,0.00,118.00,53.00,0.00,"16,200.00",7.00,1.00
2.00,520.00,83.00,0.00,0.00,570.00,670.00,640.00,0.00,0.00,720.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,1.00,172.00,1.00,172.00,1.00,172.00,1.00,55.00,60.00,1.00,1.00,1.00,2.00,2.00,1.00,"1,685.00",2.00,0.00,"7,142.00","7,072.00",0.00,432.00,"59,260.00","56,296.00","56,296.00","56,296.00","45,646.00","45,646.00","59,260.00","2,054.00",57.00,"1,997.00",610.00,38.00,572.00,"1,444.00",19.00,"1,425.00",0.00,97.00,2.00,0.00,"3,932.00","1,717.00","59,260.00","41,670.00",0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,3.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,539.00","29,539.00","29,539.00","19,771.00","19,771.00",0.00,317.00,317.00,0.00,317.00,317.00,0.00,0.00,0.00,0.00,0.00,33.00,67.00,0.00,475.00,0.00,0.00,"16,795.00",41.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,2.00,0.00,5.00,0.00,0.00,1.00,1.00,2.00,2.00,2.00,2.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,"29,419.00","29,419.00","29,419.00","22,891.00","22,891.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,165.00,0.00,0.00,"16,795.00",22.00,0.00
